"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
"982",0.666666666666667,0.857142857142857,0.363636363636364,0.333333333333333,"2018-05-11",0.641509433962264,0.00553634601163232,0.481037924151698,0.797872340425532,0.253333333333333,0.211904761904762,0.176882661996497,0.623170731707317,0.666666666666667,0,1,0.634121274409044
"983",0.166666666666667,1,0.363636363636364,0.9,"2019-05-28",0.576100628930818,0.00554633941598545,0.497005988023953,0.797872340425532,0.186666666666667,0.285714285714286,0.21015761821366,0.623170731707317,0.652,0,1,0.478931140801644
"984",0,1,0.363636363636364,0.866666666666667,"2019-05-27",0.708176100628931,0.00613595027281994,0.425149700598802,1,0.256,0.30952380952381,0.140105078809107,0.623170731707317,0.708,0,0,0.261048304213772
"986",0.833333333333333,0.714285714285714,0.363636363636364,0.633333333333333,"2017-05-20",0.635220125786163,0.00482681430256031,0.654690618762475,1,0.378666666666667,0.407142857142857,0.299474605954466,0.623170731707317,0.666666666666667,0.00531914893617021,0,0.435765673175745
"989",0.166666666666667,0.714285714285714,0.363636363636364,0.5,"2017-05-16",0.650314465408805,0.00535646473327604,0.435129740518962,1,0.237333333333333,0.264285714285714,0.140105078809107,0.623170731707317,0.652,0.0159574468085106,0,0.520041109969168
"990",0.333333333333333,0.714285714285714,0.363636363636364,0.533333333333333,"2017-05-17",0.655345911949686,0.00568624707692923,0.512974051896209,0.978723404255319,0.253333333333333,0.211904761904762,0.122591943957968,0.623170731707317,0.666666666666667,0,0,0.580678314491264
"993",0.833333333333333,0.285714285714286,0.363636363636364,1,"2014-05-31",0.60503144654088,0.00531649111586353,0.600798403193614,1,0.282666666666667,0.430952380952381,0.332749562171629,0.521951219512195,0.666666666666667,0,0,0.410071942446043
"994",1,0.857142857142857,0.363636363636364,0.633333333333333,"2018-05-20",0.637735849056604,0.0063058381468231,0.526946107784432,0.0106382978723404,0.322666666666667,0.264285714285714,0.21015761821366,0.521951219512195,0.708,0.0398936170212766,1,0.40082219938335
"995",1,0.428571428571429,0.363636363636364,0.533333333333333,"2015-05-17",0.720754716981132,0.00628585133811684,0.624750499001996,0.936170212765957,0.194666666666667,0.264285714285714,0.122591943957968,0.732926829268293,0.693333333333333,0,0,0.364850976361768
"997",0.5,0.571428571428571,0.363636363636364,0.833333333333333,"2016-05-26",0.753459119496855,0.00605600303799492,0.580838323353295,0.968085106382979,0.157333333333333,0.19047619047619,0.122591943957968,0.732926829268293,0.746666666666667,0,0,0.569373072970195
"1000",1,0.428571428571429,0.363636363636364,1,"2015-05-31",0.740880503144654,0.00675554134271381,0.614770459081837,0.691489361702128,0.250666666666667,0.19047619047619,0.122591943957968,0.647560975609756,0.813333333333333,0,1,0.377183967112025
"1001",0.666666666666667,0.714285714285714,0.363636363636364,0.6,"2017-05-19",0.676729559748428,0.00611596346411369,0.439121756487027,0.595744680851064,0.277333333333333,0.211904761904762,0.155866900175131,0.647560975609756,0.76,0,0,0.807810894141829
"1002",0.166666666666667,0.428571428571429,0.363636363636364,0.133333333333333,"2015-05-05",0.645283018867925,0.0055263526072792,0.666666666666667,0.978723404255319,0.245333333333333,0.211904761904762,0.122591943957968,0.647560975609756,0.64,0,0,0.462487153134635
"1003",0.166666666666667,1,0.363636363636364,0.433333333333333,"2019-05-14",0.491823899371069,0.0048967681330322,0.367265469061876,0.680851063829787,0.352,0.285714285714286,0.21015761821366,0.368292682926829,0.597333333333333,0.101063829787234,0,0.445015416238438
"1004",0.833333333333333,0.857142857142857,0.363636363636364,0.833333333333333,"2018-05-26",0.666666666666667,0.00633581835988248,0.415169660678643,0.691489361702128,0.32,0.264285714285714,0.140105078809107,0.565853658536585,0.76,0,1,0.424460431654676
"1006",1,1,0.363636363636364,0.366666666666667,"2019-05-12",0.50188679245283,0.00480682749385406,0.544910179640719,0.74468085106383,0.181333333333333,0.166666666666667,0.122591943957968,0.571951219512195,0.573333333333333,0.023936170212766,0,0.412127440904419
"1007",0.5,0.142857142857143,0.363636363636364,0.5,"2013-05-16",0.652830188679245,0.0056762536725761,0.357285429141717,0.691489361702128,0.285333333333333,0.30952380952381,0.245183887915937,0.571951219512195,0.734666666666667,0.00531914893617021,0,0.381294964028777
"1008",0.666666666666667,0.285714285714286,0.363636363636364,0.5,"2014-05-16",0.660377358490566,0.00594607559011053,0.650698602794413,0.904255319148936,0.266666666666667,0.19047619047619,0.140105078809107,0.571951219512195,0.746666666666667,0,0,0.526207605344296
"1009",0.833333333333333,1,0.363636363636364,0.333333333333333,"2019-05-11",0.641509433962264,0.00561629324645734,0.50499001996008,0.680851063829787,0.218666666666667,0.19047619047619,0.10507880910683,0.571951219512195,0.626666666666667,0.00265957446808511,0,0.461459403905447
"1011",0.5,0.285714285714286,0.363636363636364,0.466666666666667,"2014-05-15",0.654088050314465,0.00584614154657926,0.738522954091818,1,0.208,0.19047619047619,0.10507880910683,0.571951219512195,0.741333333333333,0,0,0.484069886947585
"1013",0.333333333333333,0.428571428571429,0.363636363636364,0.633333333333333,"2015-05-20",0.666666666666667,0.0056762536725761,0.373253493013974,0.585106382978723,0.250666666666667,0.285714285714286,0.260945709281961,0.571951219512195,0.64,0.0797872340425532,1,0.491264131551901
"1014",0.5,0.428571428571429,0.363636363636364,0.666666666666667,"2015-05-21",0.616352201257862,0.00477684728079468,0.500998003992017,1,0.157333333333333,0.166666666666667,0.0875656742556918,0.571951219512195,0.666666666666667,0,0,0.438848920863309
"1019",0.333333333333333,0.428571428571429,0.363636363636364,0.4,"2015-05-13",0.675471698113208,0.00538644494633542,0.467065868263473,0.861702127659574,0.277333333333333,0.240476190476191,0.176882661996497,0.596341463414634,0.734666666666667,0,0,0.479958890030832
"1020",0.5,0.142857142857143,0.363636363636364,0.966666666666667,"2013-05-30",0.693081761006289,0.00628585133811684,0.594810379241517,0.585106382978723,0.261333333333333,0.19047619047619,0.10507880910683,0.596341463414634,0.789333333333333,0.0691489361702128,0,0.510791366906475
"1021",0.166666666666667,0.428571428571429,0.363636363636364,0.366666666666667,"2015-05-12",0.660377358490566,0.00628585133811684,0.469061876247506,0.0319148936170213,0.253333333333333,0.264285714285714,0.176882661996497,0.596341463414634,0.746666666666667,0.00531914893617021,1,0.509763617677287
"1022",0,0.428571428571429,0.363636363636364,0.333333333333333,"2015-05-11",0.655345911949686,0.00625587112505746,0.632734530938126,0.0212765957446809,0.248,0.211904761904762,0.122591943957968,0.596341463414634,0.746666666666667,0,1,0.469681397738952
"1024",0.5,0.142857142857143,0.363636363636364,0.733333333333333,"2013-05-23",0.70062893081761,0.00642575899906062,0.520958083832337,0.25531914893617,0.306666666666667,0.264285714285714,0.176882661996497,0.596341463414634,0.786666666666667,0,1,0.562178828365879
"1027",0.333333333333333,1,0.363636363636364,0.933333333333333,"2019-05-29",0.613836477987421,0.00579617452481362,0.371257485029941,0.797872340425532,0.304,0.30952380952381,0.194395796847636,0.513414634146341,0.652,0.11968085106383,0,0.424460431654676
"1029",1,1,0.363636363636364,0.133333333333333,"2019-05-05",0.516981132075472,0.00525653068974477,0.447105788423154,0.659574468085106,0.208,0.142857142857143,0.0718038528896673,0.513414634146341,0.64,0.0212765957446809,1,0.350462487153135
"1030",0,0.428571428571429,0.363636363636364,0.566666666666667,"2015-05-18",0.60503144654088,0.00554633941598545,0.682634730538924,0.542553191489362,0.202666666666667,0.240476190476191,0.0718038528896673,0.513414634146341,0.666666666666667,0,1,0.388489208633094
"1031",0.166666666666667,0.714285714285714,0.363636363636364,0.0333333333333333,"2017-05-02",0.623899371069182,0.00600603601622929,0.297405189620759,0.170212765957447,0.338666666666667,0.378571428571429,0.2784588441331,0.513414634146341,0.626666666666667,0,1,0.570400822199383
"1032",0.333333333333333,0.857142857142857,0.363636363636364,0.5,"2018-05-16",0.622641509433962,0.0060460096336418,0.59680638722555,0.925531914893617,0.178666666666667,0.166666666666667,0.0542907180385289,0.513414634146341,0.693333333333333,0.00531914893617021,0,0.511819116135663
"1033",0.333333333333333,0.714285714285714,0.363636363636364,0.0666666666666667,"2017-05-03",0.615094339622642,0.00509663622009474,0.40119760479042,0.946808510638298,0.298666666666667,0.264285714285714,0.155866900175131,0.513414634146341,0.678666666666667,0.162234042553191,0,0.540596094552929
"1034",0,0.571428571428571,0.363636363636364,0.5,"2016-05-16",0.566037735849057,0.00380748705854136,0.461077844311379,1,0.48,0.521428571428571,0.401050788091068,0.513414634146341,0.64,0,0,0.569373072970195
"1035",0.833333333333333,0.285714285714286,0.363636363636364,0.766666666666667,"2014-05-24",0.613836477987421,0.00535646473327604,0.50299401197605,1,0.352,0.452380952380952,0.2784588441331,0.513414634146341,0.708,0.00265957446808511,0,0.306269270298047
"1037",0.166666666666667,0.857142857142857,0.363636363636364,0.466666666666667,"2018-05-15",0.60503144654088,0.00600603601622929,0.479041916167666,0.25531914893617,0.237333333333333,0.285714285714286,0.227670753064799,0.513414634146341,0.666666666666667,0,1,0.606372045220966
"1038",0,0.428571428571429,0.363636363636364,0.1,"2015-05-04",0.583647798742138,0.00538644494633542,0.686626746506987,0.98936170212766,0.186666666666667,0.166666666666667,0.10507880910683,0.513414634146341,0.453333333333333,0,0,0.465570400822199
"1041",1,0.571428571428571,0.363636363636364,0.7,"2016-05-22",0.635220125786163,0.00588611516399177,0.415169660678643,0.893617021276596,0.330666666666667,0.333333333333333,0.260945709281961,0.537804878048781,0.652,0.0186170212765957,0,0.393627954779034
"1042",0,0.142857142857143,0.363636363636364,0.633333333333333,"2013-05-20",0.650314465408805,0.00611596346411369,0.626746506986029,0.24468085106383,0.226666666666667,0.240476190476191,0.140105078809107,0.537804878048781,0.76,0.0877659574468085,1,0.483042137718397
"1044",0.166666666666667,0.714285714285714,0.363636363636364,0.733333333333333,"2017-05-23",0.641509433962264,0.00589610856834489,0.465069860279441,0.734042553191489,0.266666666666667,0.285714285714286,0.176882661996497,0.537804878048781,0.666666666666667,0.0478723404255319,1,0.484069886947585
"1045",0.333333333333333,0.714285714285714,0.363636363636364,0.766666666666667,"2017-05-24",0.60503144654088,0.00562628665081047,0.389221556886228,0.893617021276596,0.197333333333333,0.264285714285714,0.21015761821366,0.537804878048781,0.693333333333333,0.00265957446808511,0,0.465570400822199
"1046",0.5,0.142857142857143,0.363636363636364,0.0333333333333333,"2013-05-02",0.554716981132075,0.00486678791997282,0.82435129740519,0.946808510638298,0.0853333333333333,0.166666666666667,0.10507880910683,0.537804878048781,0.532,0,0,0.408016443987667
"1047",0.666666666666667,0.285714285714286,0.363636363636364,0.733333333333333,"2014-05-23",0.617610062893082,0.0055263526072792,0.467065868263473,1,0.146666666666667,0.119047619047619,0.0332749562171629,0.537804878048781,0.693333333333333,0.00531914893617021,0,0.485097636176773
"1048",0.833333333333333,0.142857142857143,0.363636363636364,0.333333333333333,"2013-05-11",0.633962264150943,0.00597605580316991,0.481037924151698,0.329787234042553,0.202666666666667,0.211904761904762,0.155866900175131,0.537804878048781,0.72,0,1,0.344295991778006
"1049",0.666666666666667,0.857142857142857,0.363636363636364,0.566666666666667,"2018-05-18",0.583647798742138,0.00557631962904483,0.714570858283433,0.542553191489362,0.242666666666667,0.357142857142857,0.260945709281961,0.537804878048781,0.666666666666667,0.0452127659574468,1,0.439876670092497
"1052",0.833333333333333,0.285714285714286,0.363636363636364,0.533333333333333,"2014-05-17",0.652830188679245,0.00607598984670118,0.538922155688624,0.553191489361702,0.285333333333333,0.285714285714286,0.194395796847636,0.54390243902439,0.708,0.0691489361702128,1,0.442959917780062
"1054",0.666666666666667,0.142857142857143,0.363636363636364,0.0666666666666667,"2013-05-03",0.516981132075472,0.0046369396198509,0.818363273453095,0.98936170212766,0.317333333333333,0.378571428571429,0.2784588441331,0.428048780487805,0.532,0,0,0.511819116135663
"1055",0.666666666666667,0.571428571428571,0.363636363636364,0.166666666666667,"2016-05-06",0.537106918238994,0.00501668898526972,0.351297405189622,0.936170212765957,0.392,0.476190476190476,0.401050788091068,0.428048780487805,0.614666666666667,0.247340425531915,0,0.554984583761562
"1056",0.333333333333333,0.285714285714286,0.363636363636364,0.9,"2014-05-28",0.569811320754717,0.00550636579857294,0.475049900199601,0.212765957446809,0.357333333333333,0.378571428571429,0.316987740805604,0.428048780487805,0.669333333333333,0,1,0.359712230215827
"1058",0,1,0.363636363636364,0.166666666666667,"2019-05-06",0.532075471698113,0.00507664941138848,0.473053892215571,0.776595744680851,0.445333333333333,0.430952380952381,0.316987740805604,0.428048780487805,0.626666666666667,0.276595744680851,0,0.454265159301131
"1060",0.833333333333333,0.571428571428571,0.454545454545455,0.333333333333333,"2016-06-11",0.657861635220126,0.00599604261187616,0.516966067864272,0.978723404255319,0.208,0.240476190476191,0.10507880910683,0.560975609756098,0.734666666666667,0,0,0.406988694758479
"1062",0.5,0.285714285714286,0.454545454545455,0.133333333333333,"2014-06-05",0.681761006289308,0.00638578538164811,0.345309381237525,0.553191489361702,0.141333333333333,0.285714285714286,0.367775831873905,0.560975609756098,0.765333333333333,0.00265957446808511,1,0.391572456320658
"1063",0.666666666666667,1,0.454545454545455,0.433333333333333,"2019-06-14",0.70314465408805,0.00641576559470749,0.445109780439122,0.808510638297872,0.298666666666667,0.285714285714286,0.176882661996497,0.560975609756098,0.786666666666667,0.231382978723404,1,0.576567317574512
"1067",0.833333333333333,0.714285714285714,0.454545454545455,0.533333333333333,"2017-06-17",0.70314465408805,0.0066056402774169,0.516966067864272,0.393617021276596,0.266666666666667,0.285714285714286,0.21015761821366,0.609756097560976,0.786666666666667,0.00531914893617021,1,0.478931140801644
"1068",0,0.857142857142857,0.454545454545455,0.333333333333333,"2018-06-11",0.633962264150943,0.00519657026362601,0.578842315369263,1,0.186666666666667,0.166666666666667,0.140105078809107,0.609756097560976,0.708,0,0,0.511819116135663
"1069",1,0.714285714285714,0.454545454545455,0.566666666666667,"2017-06-18",0.729559748427673,0.00691543581236384,0.510978043912177,0.0106382978723404,0.224,0.19047619047619,0.122591943957968,0.609756097560976,0.813333333333333,0.0292553191489362,1,0.416238437821172
"1071",0.5,0.571428571428571,0.454545454545455,0.266666666666667,"2016-06-09",0.680503144654088,0.00533647792456978,0.295409181636726,1,0.397333333333333,0.357142857142857,0.316987740805604,0.609756097560976,0.746666666666667,0.00265957446808511,0,0.511819116135663
"1074",0.5,1,0.454545454545455,0.166666666666667,"2019-06-06",0.706918238993711,0.00665560729918254,0.369261477045909,0.48936170212766,0.285333333333333,0.264285714285714,0.176882661996497,0.609756097560976,0.813333333333333,0.162234042553191,1,0.571428571428571
"1075",0.666666666666667,0.571428571428571,0.454545454545455,0.3,"2016-06-10",0.671698113207547,0.00517658345491975,0.445109780439122,1,0.234666666666667,0.240476190476191,0.155866900175131,0.609756097560976,0.734666666666667,0,0,0.647482014388489
"1076",0,0.142857142857143,0.454545454545455,0.533333333333333,"2013-06-17",0.722012578616352,0.00658565346871065,0.445109780439122,0.680851063829787,0.194666666666667,0.166666666666667,0.122591943957968,0.609756097560976,0.786666666666667,0.00797872340425532,0,0.437821171634121
"1077",0,0.714285714285714,0.454545454545455,0.6,"2017-06-19",0.740880503144654,0.00711530389942638,0.499001996007985,0.0319148936170213,0.357333333333333,0.285714285714286,0.194395796847636,0.609756097560976,0.861333333333333,0.0292553191489362,1,0.648509763617677
"1081",0.833333333333333,1,0.454545454545455,0.233333333333333,"2019-06-08",0.689308176100629,0.00580616792916675,0.604790419161677,0.978723404255319,0.194666666666667,0.264285714285714,0.140105078809107,0.658536585365854,0.708,0,0,0.402877697841727
"1082",0.166666666666667,0.571428571428571,0.454545454545455,0.433333333333333,"2016-06-14",0.709433962264151,0.00566626026822297,0.385229540918163,1,0.296,0.264285714285714,0.21015761821366,0.658536585365854,0.746666666666667,0,0,0.543679342240493
"1085",0.666666666666667,0.714285714285714,0.454545454545455,0.966666666666667,"2017-06-30",0.768553459119497,0.00703535666460136,0.578842315369263,0.872340425531915,0.306666666666667,0.240476190476191,0.155866900175131,0.658536585365854,0.866666666666667,0,0,0.574511819116136
"1093",0.333333333333333,0.571428571428571,0.454545454545455,0,"2016-06-01",0.732075471698113,0.0063058381468231,0.582834331337327,0.74468085106383,0.194666666666667,0.211904761904762,0.140105078809107,0.670731707317073,0.786666666666667,0.0132978723404255,1,0.600205549845838
"1096",0.5,0.428571428571429,0.454545454545455,0.333333333333333,"2015-06-11",0.739622641509434,0.00663562049047629,0.465069860279441,0.904255319148936,0.266666666666667,0.264285714285714,0.140105078809107,0.670731707317073,0.798666666666667,0,0,0.491264131551901
"1101",0.5,0.571428571428571,0.454545454545455,0.0333333333333333,"2016-06-02",0.627672955974843,0.00601602942058242,0.654690618762475,0.659574468085106,0.2,0.142857142857143,0.0175131348511384,0.670731707317073,0.72,0.00265957446808511,1,0.508735868448099
"1106",0.166666666666667,0.428571428571429,0.454545454545455,0.5,"2015-06-16",0.734591194968554,0.00685547538624508,0.475049900199601,0.319148936170213,0.141333333333333,0.285714285714286,0.194395796847636,0.670731707317073,0.772,0.125,1,0.416238437821172
"1110",0.166666666666667,0.428571428571429,0.454545454545455,0.733333333333333,"2015-06-23",0.750943396226415,0.00677552815142006,0.497005988023953,0.765957446808511,0.224,0.264285714285714,0.21015761821366,0.719512195121951,0.813333333333333,0,1,0.52929085303186
"1113",1,1,0.454545454545455,0.733333333333333,"2019-06-23",0.753459119496855,0.00623588431635121,0.445109780439122,1,0.256,0.240476190476191,0.227670753064799,0.719512195121951,0.786666666666667,0.0771276595744681,0,0.381294964028777
"1116",0,0.571428571428571,0.454545454545455,0.4,"2016-06-13",0.70062893081761,0.00538644494633542,0.307385229540918,1,0.306666666666667,0.357142857142857,0.245183887915937,0.768292682926829,0.746666666666667,0,0,0.47070914696814
"1117",0.333333333333333,0.142857142857143,0.454545454545455,0.833333333333333,"2013-06-26",0.80125786163522,0.00712529730377951,0.391217564870261,0.585106382978723,0.216,0.211904761904762,0.21015761821366,0.768292682926829,0.88,0,1,0.445015416238438
"1118",1,0.571428571428571,0.454545454545455,0.366666666666667,"2016-06-12",0.757232704402516,0.00626586452941059,0.253493013972057,0.712765957446808,0.285333333333333,0.285714285714286,0.299474605954466,0.768292682926829,0.76,0.0159574468085106,0,0.410071942446043
"1119",0,0.857142857142857,0.454545454545455,0.1,"2018-06-04",0.568553459119497,0.0056762536725761,0.441117764471059,0.595744680851064,0.312,0.30952380952381,0.227670753064799,0.475609756097561,0.652,0.0398936170212766,0,0.52415210688592
"1120",0.666666666666667,0.142857142857143,0.454545454545455,0.2,"2013-06-07",0.632704402515723,0.00598604920752304,0.544910179640719,0.75531914893617,0.266666666666667,0.264285714285714,0.21015761821366,0.5,0.746666666666667,0,0,0.619732785200411
"1122",0.333333333333333,0.714285714285714,0.454545454545455,0.2,"2017-06-07",0.612578616352201,0.0054164251593948,0.477045908183633,0.829787234042553,0.293333333333333,0.333333333333333,0.194395796847636,0.524390243902439,0.693333333333333,0.00265957446808511,0,0.500513874614594
"1124",0.166666666666667,0.428571428571429,0.454545454545455,0.0333333333333333,"2015-06-02",0.59874213836478,0.0056762536725761,0.608782435129742,0.638297872340425,0.317333333333333,0.285714285714286,0.155866900175131,0.524390243902439,0.708,0.0212765957446809,0,0.466598150051387
"1126",0.166666666666667,0.857142857142857,0.454545454545455,0.133333333333333,"2018-06-05",0.612578616352201,0.00579617452481362,0.311377245508983,0.936170212765957,0.245333333333333,0.285714285714286,0.227670753064799,0.524390243902439,0.666666666666667,0.343085106382979,0,0.513874614594039
"1128",0.833333333333333,0.428571428571429,0.454545454545455,0.166666666666667,"2015-06-06",0.656603773584906,0.00591609537705115,0.471057884231538,0.829787234042553,0.258666666666667,0.357142857142857,0.260945709281961,0.548780487804878,0.652,0.0132978723404255,1,0.421377183967112
"1129",0,0.142857142857143,0.454545454545455,0.0666666666666667,"2013-06-03",0.691823899371069,0.00664561389482941,0.459081836327346,0.148936170212766,0.290666666666667,0.285714285714286,0.227670753064799,0.548780487804878,0.813333333333333,0.0558510638297872,1,0.533401849948613
"1130",0,1,0.454545454545455,0.0666666666666667,"2019-06-03",0.686792452830189,0.00576619431175424,0.407185628742515,0.904255319148936,0.245333333333333,0.264285714285714,0.155866900175131,0.585365853658537,0.746666666666667,0,0,0.484069886947585
"1131",0.666666666666667,0.285714285714286,0.454545454545455,0.4,"2014-06-13",0.70314465408805,0.00652569304259189,0.49301397205589,0.361702127659574,0.336,0.264285714285714,0.176882661996497,0.585365853658537,0.813333333333333,0.00531914893617021,1,0.534429599177801
"1132",0.333333333333333,0.857142857142857,0.454545454545455,0.4,"2018-06-13",0.674213836477987,0.00636579857294186,0.538922155688624,0.776595744680851,0.258666666666667,0.211904761904762,0.122591943957968,0.585365853658537,0.652,0,1,0.532374100719424
"1133",0.166666666666667,0.142857142857143,0.454545454545455,0.566666666666667,"2013-06-18",0.693081761006289,0.00652569304259189,0.477045908183633,0.265957446808511,0.0826666666666667,0.119047619047619,0.155866900175131,0.585365853658537,0.789333333333333,0.0186170212765957,1,0.436793422404933
"1135",0.333333333333333,1,0.454545454545455,0.133333333333333,"2019-06-05",0.679245283018868,0.00616593048587932,0.50499001996008,0.957446808510638,0.28,0.211904761904762,0.122591943957968,0.585365853658537,0.708,0,0,0.479958890030832
"1136",0.666666666666667,0.714285714285714,0.454545454545455,0.5,"2017-06-16",0.679245283018868,0.00595606899446365,0.59680638722555,0.98936170212766,0.365333333333333,0.357142857142857,0.316987740805604,0.585365853658537,0.652,0,0,0.482014388489209
"1137",0.5,0.142857142857143,0.454545454545455,0.4,"2013-06-13",0.691823899371069,0.00590610197269802,0.383233532934133,1,0.184,0.19047619047619,0.122591943957968,0.585365853658537,0.76,0,0,0.356628982528263
"1140",0.666666666666667,0.714285714285714,0.454545454545455,0.266666666666667,"2017-06-09",0.651572327044025,0.0059360821857574,0.33932135728543,0.904255319148936,0.304,0.378571428571429,0.299474605954466,0.585365853658537,0.558666666666667,0,0,0.598150051387461
"1141",0.166666666666667,0.714285714285714,0.454545454545455,0.633333333333333,"2017-06-20",0.724528301886793,0.00700537645154198,0.48502994011976,0.0531914893617021,0.352,0.333333333333333,0.227670753064799,0.585365853658537,0.837333333333333,0,1,0.642343268242549
"1142",0,0.714285714285714,0.454545454545455,0.133333333333333,"2017-06-05",0.638993710691824,0.00611596346411369,0.449101796407186,0.680851063829787,0.176,0.30952380952381,0.194395796847636,0.585365853658537,0.693333333333333,0,0,0.480986639260021
"1143",1,0.142857142857143,0.454545454545455,0.5,"2013-06-16",0.69811320754717,0.00636579857294186,0.489021956087825,0.882978723404255,0.197333333333333,0.19047619047619,0.140105078809107,0.585365853658537,0.786666666666667,0.00265957446808511,0,0.297019527235355
"1147",0.166666666666667,1,0.454545454545455,0.1,"2019-06-04",0.662893081761006,0.00519657026362601,0.552894211576848,1,0.288,0.264285714285714,0.176882661996497,0.585365853658537,0.708,0,0,0.438848920863309
"1148",1,0.142857142857143,0.454545454545455,0.0333333333333333,"2013-06-02",0.70440251572327,0.00652569304259189,0.491017964071858,0.425531914893617,0.288,0.264285714285714,0.21015761821366,0.585365853658537,0.798666666666667,0,1,0.307297019527235
"1150",1,1,0.454545454545455,0.5,"2019-06-16",0.716981132075472,0.00655567325565127,0.50299401197605,0.925531914893617,0.304,0.264285714285714,0.176882661996497,0.634146341463415,0.798666666666667,0,0,0.329907502569373
"1155",0.166666666666667,0.428571428571429,0.454545454545455,0.266666666666667,"2015-06-09",0.732075471698113,0.00665560729918254,0.429141716566867,0.776595744680851,0.330666666666667,0.240476190476191,0.194395796847636,0.634146341463415,0.734666666666667,0,0,0.476875642343268
"1156",0,0.857142857142857,0.454545454545455,0.8,"2018-06-25",0.729559748427673,0.00674554793836068,0.50299401197605,0.585106382978723,0.229333333333333,0.285714285714286,0.176882661996497,0.634146341463415,0.798666666666667,0.0664893617021277,1,0.560123329907503
"1157",0.5,1,0.454545454545455,0.4,"2019-06-13",0.640251572327044,0.0060460096336418,0.606786427145709,0.595744680851064,0.282666666666667,0.357142857142857,0.332749562171629,0.634146341463415,0.72,0.00531914893617021,1,0.458376156217883
"1158",0.5,0.857142857142857,0.454545454545455,0.433333333333333,"2018-06-14",0.729559748427673,0.00654567985129814,0.335329341317365,0.5,0.314666666666667,0.285714285714286,0.2784588441331,0.634146341463415,0.813333333333333,0.0478723404255319,1,0.66289825282631
"1160",0,0.857142857142857,0.454545454545455,0.566666666666667,"2018-06-18",0.718238993710692,0.00670557432094817,0.562874251497008,0.904255319148936,0.208,0.211904761904762,0.0875656742556918,0.780487804878049,0.798666666666667,0,1,0.637204522096608
"1162",0.666666666666667,0.714285714285714,0.454545454545455,0.733333333333333,"2017-06-23",0.743396226415094,0.00700537645154198,0.437125748502994,0.606382978723404,0.210666666666667,0.211904761904762,0.155866900175131,0.695121951219512,0.772,0,1,0.621788283658787
"1163",0.833333333333333,0.714285714285714,0.454545454545455,0.766666666666667,"2017-06-24",0.772327044025157,0.00717526432554514,0.315369261477046,0.425531914893617,0.352,0.285714285714286,0.21015761821366,0.695121951219512,0.84,0,1,0.580678314491264
"1165",0.833333333333333,0.571428571428571,0.454545454545455,0.8,"2016-06-25",0.708176100628931,0.00587612175963864,0.652694610778445,1,0.165333333333333,0.119047619047619,0.0718038528896673,0.695121951219512,0.734666666666667,0,0,0.513874614594039
"1166",0.666666666666667,0.285714285714286,0.454545454545455,0.866666666666667,"2014-06-27",0.730817610062893,0.0060460096336418,0.578842315369263,0.978723404255319,0.314666666666667,0.30952380952381,0.350262697022767,0.695121951219512,0.813333333333333,0.0345744680851064,0,0.485097636176773
"1168",0.5,0.714285714285714,0.454545454545455,0.7,"2017-06-22",0.754716981132076,0.0066056402774169,0.50499001996008,0.765957446808511,0.197333333333333,0.166666666666667,0.21015761821366,0.695121951219512,0.772,0,0,0.675231243576567
"1172",0,1,0.454545454545455,0.766666666666667,"2019-06-24",0.788679245283019,0.00642575899906062,0.419161676646707,1,0.192,0.211904761904762,0.21015761821366,0.74390243902439,0.786666666666667,0,0,0.558067831449126
"1174",0.333333333333333,0.428571428571429,0.454545454545455,0.766666666666667,"2015-06-24",0.817610062893082,0.00691543581236384,0.457085828343314,0.808510638297872,0.202666666666667,0.264285714285714,0.245183887915937,0.74390243902439,0.813333333333333,0.0558510638297872,1,0.606372045220966
"1175",0.333333333333333,0.714285714285714,0.454545454545455,0.433333333333333,"2017-06-14",0.771069182389937,0.005826154737873,0.49301397205589,0.925531914893617,0.226666666666667,0.166666666666667,0.176882661996497,0.74390243902439,0.786666666666667,0,0,0.581706063720452
"1177",0.833333333333333,0.428571428571429,0.454545454545455,0.4,"2015-06-13",0.782389937106918,0.00676553474706694,0.471057884231538,0.574468085106383,0.242666666666667,0.333333333333333,0.194395796847636,0.74390243902439,0.84,0.00531914893617021,1,0.212744090441932
"1179",0.666666666666667,0.142857142857143,0.454545454545455,0.9,"2013-06-28",0.758490566037736,0.00714528411248576,0.313373253493015,0.159574468085106,0.296,0.452380952380952,0.332749562171629,0.631707317073171,0.88,0.226063829787234,1,0.431654676258993
"1181",1,0.857142857142857,0.454545454545455,0.0666666666666667,"2018-06-03",0.591194968553459,0.00547638558551356,0.546906187624751,1,0.266666666666667,0.264285714285714,0.194395796847636,0.486585365853659,0.652,0,0,0.346351490236382
"1182",0.333333333333333,0.428571428571429,0.454545454545455,0.0666666666666667,"2015-06-03",0.593710691823899,0.0051565966462135,0.672654690618765,1,0.322666666666667,0.285714285714286,0.194395796847636,0.486585365853659,0.693333333333333,0.0186170212765957,0,0.483042137718397
"1185",0,0.714285714285714,0.454545454545455,0.366666666666667,"2017-06-12",0.757232704402516,0.00655567325565127,0.51497005988024,0.787234042553192,0.256,0.19047619047619,0.0875656742556918,0.757317073170732,0.798666666666667,0,0,0.633093525179856
